review,rating
"Aplikasi ini sangat membantu dalam hal konsultasi dengan dokter tanpa harus repot dan membuang waktu ke rumah sakit. Hanya disayangkan di aplikasi ini tidak ada menu untuk memilih apotek yang dituju. Sering sekali obat yang dipesan tidak ada. Saya sudah konsultasi dengan cs perihal ini, dan saya diminta untuk menunggu beberapa saat lagi. Tetapi setelah beberapa saat kemudian saya coba, obat yang lainnya diresep tidak ada. Jadi pengiriman obatnya tidak lengkap. Mohon perbaikannya.",2
"seneng banget bisa menggunakan layanan halodoc karna menanyakan semua nya dengan mudah, walaupun nantinya bayar tidak masalah, krna pelayanan nya sngat ramah dan baik",5
"alhamdulillah dengan aplikasi ini saya sangat terbantu sekali dalam melakukan konsultasi mengenai kesehatan, dan bisa dilakukan dimana saja dan kapan saja... semoga tambah bagus aplikasinya dan bisa lebih bermanfaat di masyarakat luas..",5
"bapak dan ibu pimpinan yang terhormat mohon lebih diberi knowledge asuransi untuk karyawan customer service ... sepertinya dari mereka belum memahami asuransi yang ada di aplikasi... kasus saya saat ingin menanyakan bagaimana menghubungkan aplikasi dengan askes ramayana... tapi jawaban cs, ramayana yang dimaksud untuk ramayana dept store... sejak kapan ramayana retail ditanggung asuransi ramayana... mohon untuk koreksi demi berkembangnya aplikasi ini...",2
"Bagus, cepat di tanggapi walaupun jauh dmn dokternya. Tapi saya tdk bisa byr pakai gopay krn saya tdk punya saldo nya, sedang kartu debit BCA tdk bisa juga.",5
"Aplikasi ini sangat tidak saya sarankan, saya membayar biaya konsul dan diselesaikan chatnya tanpa adanya balasan atau respon dokter. Harap siapapun yang berniat menginstal aplikasi ini pikir ulang lagi, better aplikasi chat dokter dari grab.",1
"Aplikasi yg sangat membantu 👏 smg bisa bermanfaat untuk org bnyak meskipun sy sndri masih bingung cara konsultasi ma dokternya,,alangkah lbh baik ada menu help untuk cari tahu cara penggunaan aplikasi halodoc..sukses sllu yaa tq",5
"Gampang bgt cara pakainya, bener bener ngebantu sekali. Wah bersyukur bgt ada aplikasi halodoc pesen obat dan dapet resep dengan mudah. Langsung nyampe depan rumah obatnya. Mantap",5
"Aplikasinya jelek, lemot banyak endorse harga barang sering berubah"" dikeranjang juga ga jelas, stok abis atau enggak ga jelas , mau beli obat ini itu ga jelas",1
"dokternya cepat tanggap dan berpengalaman, langsung balas pesan kita langsung dijawab pun keluhan kita.. terimakasih halodoc. pengantar an obatnya pun cepat, layak dapet bintang 8 kalo masih dikasih space",5
Untuk pembayaran pengisian dompet mohon di tingkatkan lagi.. Supaya lebih gampang dan mudah seperti melalui outlet alfa/indo mart misalkan..,4
"sangat recommended sekali, apalagi yg ada di luar negeri yg lagi liburan tiba2 mengalami hal yg tidak diinginkan seperti saya ini, mau ke dokter tp sakitnya belum parah2 amat. jadi saya putuskan untuk konsultasi ke halodoc dulu. dan alhamdulillahnya dokternya sangat ramah sangat membantu sekali😘",5
"Alamat sering berubah-rubah meskipun alamat utama telah ditetapkan. Pengiriman cepat, biaya penanganan lumayan mahal kalau bisa dimurahkan.",3
"Dokterny komunikatif, aplikasinya simpel. Trms ada aplikasi ini, sehingga bisa menghindari datang ke rumah sakit & terhindar kemungkinan tertular covid19.",5
"Alhamdulilah selama ini sangat membantu, awalnya install app ini karna pas positif covid. Konsul dgn bbrp dokter yg alhamdulillah memberikan pelayanan baik dan jelas, jd bisa recovery dgn cepat. Sukses halodoc, dipertahankan layanananya🙏",5
"Kecewa sekali dengan apk ini. Pesanan saya diinfo pihak apotek harganya beda dengan harga yang sudah saya bayarkan, saya disuruh tebus sisanya bila ingin melanjutkan pesanan. Tiba"" pihak apotek bilang pesanan saya sudah direject oleh pihak halodoc, padahal status di saya masih dalam proses. Saya ajukan pembatalan tapi ntah saldo saya yang sudah terpotong larinya ke mana. TOLONG DIPERBAIKI DONG PELAYANANNYA. MENGECEWAKAN SEKALI",1
Aplikasi ini sangat membantu Saya jadi tidak perlu susah-susah kesana kemari hanya untuk bertanya tentang penyakit dan bertanya apa obatnya Dengan aplikasi halodoc semua dapat dilakukan dengan sangat mudah,5
Untung saya udah hapus aplikasinya...lokasi tidak otomatis saldo gua kepotong sendiri..aneh ni aplikasi. Saran saya perbaiki sistemnya klau ada kerugian salah satu pihak maka ganti rugi...begitu supaya aplikasi ini berkualiatas sehingga masyarakat menggunakannya puas.,1
"Bener2 membantu disaat pandemi seperti ini. Sudah 3x konsul, 2 dengan DSA, 1 dengan SPOG. Dokternya baik, sabar, penjelasan rinci, dan saran2nya saya terapkan dan ok bgt. Pertama ttg BB anak yg susah naik & saat anak saya jatuh kepleset. Trims halodoc, banyakin promo.",5
Thebest aplikasi dibidang kesehatan. Sudah 1 tahun lebih saya menggunakan aplikasi ini dan baaaaaaaanyak sekali perkembangan yang dilakukan oleh Halodoc. Dokternya ramah. fast respon. ada jam keterdiaan dokter juga . dan bner bner free ongkir untuk pengiriman barangnya. Love you Halodoc. terus bantu rakyat rakyat indonesia yang sedang sakit ;),5
Saya seneng banget deh pelayanannyaa bagus dan dokternya pun ramah pokoknya saya seneng banget deh cocok sekali untuk kita yang pengen konsultasi tapi males keluar jadi lewat aplikasi halodoc deh😁😁,4
"pas buka aplikasinya trus suruh masukin nomor hp, pas lanjut lg minta kode verifikasi dr sms, tp gak ada smsnya. satu lg, tolong kalo penjelasannya gak muat kayak ""kamu telah memasukkan kode yang salah sebanyak 5 kali..."", kalo misalkan gak muat lebih baik kalimatnya diefektifkan lagi biar jelas apa yg mau disampaikan. terimakasih, maaf kalo kata2 saya kepanjangan wkwkwk",3
"Aplikasi ini sebenarnya bermanfaat tapi awal saya pakai gratis skrg berbayar alangkah bermanfaat bagi orang orang yg membutuhkan jika gratis memang tak dapat uang tpi dapat pahala , skrg bahkan dr umumnya dikenakan biaya 10 rb sehat itu mmg mahal.",1
"Jam 10 malem, butuh satu obat mendesak. Lg berada ditempat yg kita tidak awam. dan aplikasi ini sangat membantu. Krn kita tdk pusing memikirkan dimana apotiknya. Mereka yg menentukan sendiri. Respon cepat. Terimakasih halodoc 👍",5
"Saat pembayaran dr masih online, setelah pembayaran dr sdh offline. Setelah dicek dimenu utama dr online tapi tidak bisa melakukan sesi chat. Saldo halodoc sudah terpotong. Layanan keluhan sangat2 late respon.",1
"No indonesia saya tidak bisa dipakai di Russia, dan saya tidak bisa akses aplikasi ini karna aplikasi ini tidak menyediakan nomor rusia. Saya tidak bisa masuk ke aplikasinya, bagaimana saya bisa menghubungi live chatnya jika tidak punya akses sama sekali pada aplikasi ini?",4
"Cukup membantu aplikasi halodoc ini, kita bisa konsultasi tanpa harus datang Cuma saran utk login perlu ditingkatkan karena saya hampir cukup lama utk login tdk masuk-masuk Thanks halodoc.",5
Pertama kali menggunakan fitur Go med dr aplikasi gojek. Trnyata udh bekerja sama dgn aplikasi halodoc. Ya untuk transaksi perdana ckup memuaskan. Cepat tanggap dan pngiriman cepat. Trimakasih,4
"Pusing bangetttt ga bisa tidur, kepala berat n mual. Ga punya paracetamol, kosan gerbangnya ditutup, ga ada kendaraan jg. Pesan sanmol dan kayu putih caplang. Ga nyampe sejam (20 menitan paling), padahal estimasinya sejam. Makasih ya nyelametin bgt.",5
"awalnya sngat membantu, tp sampe pd suatu hari transaksinya tiba2 dibatalin trs uang yg udh dibayar nggak langsung refund aneh bgt. harusnya kalo kesalahan bkn dari customer alias pembatalan dr sistem ya uang otomatis refund.",2
"aplikasinya cukup keren, ga perlu jauh2 mau konsultasi k dktr. bs d layani lgsg dg dokter gratis. namun sdkt saran utk articlenya agar bs ada kolom search supaya lebih mudah mencari article yg di inginkan. jadinya ga scrolll terus sampe bawah jadi abis waktu. kadang butuh cpt.. ujung2nya ttp googling.. thx",4
"Bguss bgt aplikasi ini jadi kalau punya penyakit bisa tanya ke halodoc,, berguna bgt aplikasinya berkat aplikasi ini muka saya jadi terawat karena perawatan kecantikan. Pokoknya aplikasinya berguna dan baguss‼️🤗",5
"Dokternya baik, ramah, gercep, paparan point2nya jelas dan sangat membantu, malah sepertinya lebih jelas dari dokter kemarin yang menangani dirumah sakit :) terima kasih dokter",5
"Sangat membantu bagi saya yang cukup jaih dari fasilitas dokter, semitar 6km dan ke kota 21km bagi kita kita yang membutuhkan arahan dan rekomendasi cepat dari dokter ini sangat membantu. saya rekomendasi aplikasi ini. loveeeeee",5
"Aplikasi yg keren memudahkan kita yg sedang sakit, aku udah pernah pakai aplikasi ini 3 x untuk pengantaran obat gratis dari rumah sakit cepet pengantarannya. biasa ngantri di apotek rumah sakit 1 sampai 2 jam kita bisa menghemat waktu dan cepet istirahat di rumah dan pernah sekali konsul respon cepat",5
"Aplikasi ini bisa membantu banget meskti posisi diluar negri, kalo konsul di luar negri khususnya daerah timur tengan yg terkenalnya mewah bianya ada konsul bisa sampe 2jt, via halo dok membantu banget rakyat indo yg kerja di luar hanya keluar besar tp hanya utk obat itu membantu banget",5
"Sangat banget membantu .. biasanya habis ke dokter nunggu obat , tapi karena halo dok ga usah nungguin obat lagi di farmasi , langsung di anterin .. semoga bisa di semua rs khusus nya di Bogor kota dan kabupaten . Sangat mempermudah",5
"Jelek banget masak mau konsul 2 kali pake debit gagal,padahal pembayaran udah konfirmasi. Di coba lagi pake metode pembayaran lain gagal juga padahal udah terbayar. Sebenarnya bisa gk sih di pake ini",1
"Sangat membantu sekali, dan dibantu sampai semuanya tuntas, bagus bangett pelayanannya, dikasih rekomendasi terus, dikasih treatment, ga ngebosenin, bahkan masih konsultasi meskipun udah sembuh. Seneng bangetttt sama pelayanannya gabisa berkata-kata lagiiii. Seneng sekaligus sedih karna udah harus mengakhiri konseling",5
aplikasi nya sangat membantu apalagi ada resep obatnya juga bisa diantar kerumah atau kalau belum terjangkau titiknya bisa di beli sendiri di apotik terdekat. waaah sangat membatu sekali buat masyarakat... maju terus Halodoc utk menyehatkan Masyarakat Indonesia .... Sukses,5
"Alhamdullillah dgn adanya aplikasi ini sayya jdi ga harus periksa ke rs , karna di aplikasi ini udah ada dr spesialis nya lngsung ,, jdi ga susah ,, Teruss dr nya ramah , baikk , ngasih penjelasan yg sangat detaill , , Pokonya baguss bangetttt aplikasi halodoc ini , ,",5
"dokternya pada ga ramah. Ada yg mengakhiri sesi secara sepihak padahal jawaban saya belum dijawab, ada juga yg pelit ngasih penjelasan, ada yg pelit ngasih resep, sikapnya ga ramah. Saya bahkan tdk bisa lihat ulasan mengenai dokter tsb, pelayanan dokter yg buruk",2
"Inovasi dr halodoc ini keren banget, sangat membantu klo lg urgent butuh konsul ke dokter spesialis, ga perlu antri beli obat, praktis, nyaman, cepat, dokternya jg super ramah dan komunikatif, terimakasih ya halodoc",5
"Aplikasi dapat membantu ketika kita kesulitan mencari obat yg tersedia di apotik mana. TAPI setelah saya download app dan pesan obat JADI BANYAK NO. TELP TIDAK DIKENAL MENELPON GANTI2 NOMER DAN SANGAT MENGGANGGU, bisa 4x/jam dalam 24 jam. Dan ada telepon PEMAKSAAN untuk BERLANGGANAN oleh yg mengaku dari halodoc. TOLONG HALODOC PERTANGGUNGANJAWABNYA ATAS KERAHASIAAN DATA KAMI!!! KALAU TIDAK LEBIH BAIK UNINSTALL, DAN CARI APP SEJENIS!",1
"Udah daftar onlen dg salah satu faskes di app, tetap ikut antrian biasa, awas mending cek lokasi dulu sblm daftar onlen di halodoc.malah duluan yg daftar konvensional. Daftar onlen padahal sudah bayar duluan, antrinya buat kerumunan, sudah sembuh covid sakit lagi kalau gini ceritanya.parahh",2
"Kalo bisa, rekanan apotiknya diperbanyak lagi. Kalo bisa apotiknya disesuaikan dengan lokasi yang pesen. Kasian bapak gojeknya kejauhan nganternya. Sejauh ini puas sih pake aplikasinya..",5
"sangat membantu untuk penanganan awal , dokternya responsif, aplikasinya juga bagus terbantu terutama dalam masa2 psbb seperti skrg ini jadi gak perlu keluar rmh utk berobat",5
Untuk pengalaman pertama kesan yg dimunculkan dok.frans jeremy sangat baik..ramah dan sangat terkesan di app ni.. detail & sangat membantu.. obat bs dibeli lsg diapotik/bs dibawakan via gojek... Semoga semua dokter di app ni bisa ramah & membantu semuanya..... Jd saat sakit tdk kesulitan dan bgg cari dok praktek yg buka dijam yg tdk semestinya... Hbs mnm obat anak saya bs tenang bobo...ahirnya stelah begadang rewel krn skitnya,5
"semoga bisa seterusnya gratis, dan sesi untuk waktu dokternya bisa di perpanjang/ bisa secara otomatis di alihkan ke sokter lain dengan terhubung secara otomatis juga, sejauh ini cukup bermanfaat halodoc",5
Aplikasi lelett bgtt error teruss pas konsultasi!! Padahal waktuny cm 30 menit buat loadinh doang nunggu jwban dah lebih dr 20menit! Belum lg dojternya lama jelasinya! Habisin duit mulu! Rempong bgt penbayarannya hrs konek apk lain. Ngisi saldo halodocny pun gbisa. Heran.,1
"Kita bayar untuk konsultasi dan butuh penjelasan, udah bayar mahal, udah cerita panjang lebar keluhan yang saya alami balasnya slow respon singkat,dan blm puas tiba tiba ditutup aja, saya rasa nggk perlu dokter spesialis orang biasa juga bisa gitu, mending tatap muka aja enak, nyesel gue",1
"Aplikasi ini sangat membantu, para dokter juga melayani pasiennya dengan cepat, memberikan penjelasan yg akurat atas semua keluhan serta memberikan beberapa solusi yg bisa dilakukan,saya sangat puas dengan pelayanan dari aplikasi ini.Terima Kasih",5
"Mau swab antigen, setelah swab hasilnya nunggu 3 jam setelah swab, setelah nunggu 3 jam hasil swab blum juga dikirim, Dan sampai saat ini hasil swabnya belum ketahuan. Terima kasih halodoc yg sangat lama untuk prosesnya. Setahu Saya kalau swab antigen itu sangat cepat sekali.",1
"Transaksi dibatalkan tapi saldo gak balik-balik, udah 3 hari email udah, chat cs juga udah, gak ada email balesan. Tolong dong rugi 230rban.",1
"Sdh 2 masalah wallet pembayaran qw blm slsai , dari kmrn janji2 trus csnya gak ada penyelesaian..sdh lah gak akan pernah lagi qw pakai aplikasi ini, deposit qw juga gak bisa kembali..hati2 makan uang yang gak berkah",1
"Tadinya suka banget sama aplikasi ini, sangat membantu dikala sakit dan malas ke apotek. Tapi semenjak gak bisa bayar di tempat, semuanya berubah. Bye halodoc.",1
sangat memuaskan terutama spesialis anak(karena saya menggunakan jasa dokter spesialis anak)...ada dokter yg langsung kasih diagnosa..tpi ada juga dokter yg mau terima Konsultasi kita berkali-kali dan ramah bgd..,5
Sangat mmbantu sekali. Apalagi bagi ibu muda yg baru punya anak yg sering panik. Cepat respon dan sesuai yg dihrpkan mmbuat saya jdi tidak panic.. thx halodoc..,5
utk tanggapan cepat bagus terima kasih,5
"Aplikasi ini sangat membantu disaat kita sedang melawan wabah virus corona dengan berdiam diri dirumah. Dokternya ramah ramah, dan banyak memberikan saran yang bermanfaat. Terimakasih halodoc, sukses selalu!!!",5
"Waspada ada penipuan kepada nomor hp yang suda didaftarkan ke aplikasi ini, data bocor, jika ada yang memanfaatkan momen covid untuk penipu lebih baik tidak usah diangkat. Rata2 penipunya bernomor 081700xxxxx",3
aplikasi ini sangat membantu pertamanya ada kendala dalam aplikasi tapi pas di tanya in respon nya sgt cepat dalam penanggulannya ... sangat membantu...terimakasih tim halodokter....,5
Kekurangan aplikasi ini cuma satu yaitu durasi konsultasi dgn dokternya. konsultasi dgn dokternya secepat kilat. Tiba2 sudah berakhir akhir aja sesi chatnya. Tp utk pembelian obat sih cepet banget. Berharap kedepannya lbh baik utk durasi konsultasi dgn dokternya.,3
"Sangat membantu.. Dan sangat memuaskan karna dokternya sangat cepat respons.. Dan mudah dipahami, mantafff... Terima kasih.. Halodoc..",5
Saya baru mencoba apk halodoc ....sangat puas ..buat yang belum coba silahkan halodoc .....cepat tepat .dokter sangat ramah dalam sesi tanya jawab ...sukses halodoc.....,5
Alhamdulillah sudah 3 bulan ini saya menggunakan aplikasi ini dan sangat membantu sekali. Untuk harga menurut saya kompetitif dan satu lagi yang menarik yaitu Free Ongkir. Sukses selalu Halodoc,5
"Pertama kali menggunakan halo doc dan tidak mengecewakan, dokternya cepat dan rinci. Terimakasih halodoc sudah mempermudah akses konsultasi.",5
"Saya mencoba menggunanakan fitur langganan selama 8 minggu, pada pengiriman ke enam, harga dinaikan 50.000 rb tanpa pemberitahuan kepada saya.. setelah menghubungi customer service, hanya diberikan voucher 25.000 (dengan expire 31 desember) sebagai permintaan maaf .. Point saya adalah, harga langganan adalah harga yang disepakati selama 8 minggu, kenapa melakukan kenaikan tanpa pemberithauan kepada kami. HATI HATI DALAM MENGGUNAKAN FITUR BERLANGGANAN.",1
"Dari awal msh gabung di apps gojek saya sudah menggunakan halo dok dan semua bagus dan cepat. Cuma skrg ga free lg, ada jasa layanan kena biaya.",5
"Kecewa sekali, pelayanan nya sangat buruk. Sy order untuk cek pcr di aplikasi lab nya buka pas sy dtg ke tempat ternyata tutup. Sy mnta untuk refund dana.. tp smp skr masih belum jg.. pdhal katanya maksimal 3 hri kerja. CS susah d hubungi..",1
"Untuk Pemesanan Melalui Online, Yang Masuk nya GOMED ke Driver GOJEK Gosend, Pemesanan Obat melalui halo dok, yang di terima Di HDWatson ,ada Barang yang tidak Tersedia hanya 1 Item , pesanan Harus Di Batalkan Semua. Seharusnya dalam pemesanan melalui Online ke HDwatson , jika barang Ada yg tidak tersedia , BISA DI SESUAIKAN BARANG YG ADA DI TOKO, JADI TIDAK ADA BARANG NYA 1 JANGAN DI BATALKAN SEMUA, PEMBATALAN ORDER DARI HDWATSON KE DRIVER GOJEK.TAPI SEHARUSNYA BISA DI RUBAH QUANTITY ORDER.",1
Wow pelayanannya sangat bagus bahkan ketika saya menghubungi customer service dan di infokan setelah telpon ditutup akan dikirimkan email sampai sekarang saya belum terima jg emailnya. Terus pertahankan pelayanannya yang bagus.,1
"harga obatnya terkadang lebih mahal 2-3x lipat dari harga normal. tolong dong, kasih harganya jangan dinaikin sembarangan. padahal apps ini sangat membantu, tapi karena harga yang terkadang mahal. saya jadi sulit untuk beli obat disini.",3
Pesan obat sudah 4 hari tidak ada berita status di dalam proses dan terkonfirmasi tetapi setelah hbungi Cs sudah d batalkan dan dan tidak kembali sangat mengecewakan kalau ada bintang minus 5 saya kasih minus 5,1
"Coba chat sama dokter hewan, udh bayar biaya konsul tp chat ga terhubung terus saya keluar pengen coba chat dokter lain kirain msih bisa pakai biaya yg ketarik tadi. Eh malah harus bayar lagi. Konsul engga, kepotong biaya iya. Hadeuhh!",2
"aplikasi halodoc nya sangat bagus apa yang di anjurkan oleh Dr nya juga bisa bermanfaat semua awalnya ragu sih, gunakan aplikasiNya eh ternyata😯 manfaatNya bagus banget buat diri kita, buat teman- teman yang punya banyak problem tentang penyakit anda silahkan gunakan aplikasi halodoc percaya deh problem kamu pasti di selesaiin dengan kelar dah dan udah nyaman bangat sama aplikasi ini pokonya good bless lah buat Dr semuanya😍😘😘 terbaik",5
"Saya menggunakan aplikasi halodoc semenjak covid, tp baru saja saya konsultasi dengan dokter anak yg bales chat sangat lama, waktu habis cuma untuk nungguin dokter bales chat kita, di 1 menit terakhir baru minta fotoin tenggorokan anak, kita kan gakbisa cepat. Jadi chat uda keburu off, dan foto belum terkirim, resep yg dikasih gaksempet kita cek, dan ternyata gaktersedia didaerah kita, jadi sia2 dong chat dokternya.",4
"Untuk kali pertama gunain aplikasi kaya gini, Aplikasinya oke bisa sesuai dg spesialis yg di mau, dokternya sabar nanggepinnya, dan di resepin obat juga. Thankyou",5
"Sebenarnya halodoc ini sangat bagus skali krn langsung berhubungan dg dokternya, cm klo bs jangan ada tarifnya, jd di bikin free aj smua, trus klo bs jangan di kasih wktu, supaya pasien bs dapat info lebih detil lg, dan smua chatnya bs di save, krna yg sya alami sy blm puas konsultasi dg doktrnya sdh terputus dg wktu, lalu chatnya ga bs di save.. itu sja trimakasih",3
"Aplikasi ini membantu sekali ketika sedang sakit, badan tidak kuat untuk ke priksa ke dokter. Cukup pilih dokter untuk chat konsultasi kesehatan, setelah itu dapat resep tinggal tebus maka obat di kirim ke tujuan. Metode pembayaran bisa pake gopay juga. Terima kasih atas kemudahan yang diberikan aplikasi halodoc, saya sangat terbantu.",5
"Alhamdulillah problem dengan insurance solved karena cs halodoc yang responsif gercep.. mantappp.. aplikasi telemedicine bintang 5 yang paling pas dengan kebutuhan kami sekeluarga Kami pahami pastinya tidak mudah dengan jumlah pelanggan, layanan, partnership yang meningkat untuk terus menjaga level service, namun sebaiknya prioritas kestabilan di layanan dasar harus diutamakan karena inilah fungsi utama aplikasi ini. Mudah mudahan semakin maju kedepannya.",5
"Sebenrnya bagus, cuman soal alamat ga tepat sama titik mapsnya. Dan mau buat janjian vaksin harus masukin kode voucher sedangkan saya pemakai pertama kali tidak ada voucher sama sekali, jdi ga bisa vaksin. Andai ada tombol buat masukin gambar aku kirim disini dah gambarnya",5
TERBAIK. Aplikasi paling mantul yg membantu banyak orang. Dokter berpengalaman selalu on point dan cepat tanggap. Aplikasi bukan kalengkaleng. Ayo bantu supaya Indonesia selalu sehat.,5
"Kecewa bgt pesanan udah 10hari lebih belum juga sampe, udah gitu ga ada cs yg bisa di hubungi untuk menanyakan terkait pesanan. Ini sejenis obat loh seharus bisa paham kalo obat tuh sedang di butuhkan. Tidak disarankan untuk yg perlu obat buru buru. Mana ada orng sakit suruh nunggu dateng obat 10 hari. Kecewa bangett",1
Aplikasi ini memudahkan saya...disaat saya butuh obat yg disarankan dr...tapi di apotik tidak ada....maka saya gunakan aplikasi ini....dannnnn....pelayanan cepat....mudah dimengerti....obat saya terima dengan cepat....terimakasih halodoc,5
Sangat bermanfaat. Ketika kondisi saya tidak bisa ke mana2 dan tidak ada yg bisa dimintai bantuan. Aplikasi ini sangat membantu saya utk membeli dan mengantarkan obat sampai tujuan. Semoga ke depannya banyak inovasi baru yg meningkatkan pelayan kepada pemakai aplikasi ini. Terima kasih,5
"Parah hati2 order di halodoc..sy order 4 barang senilai 325 ribu dikirim pakai jasa reguler dari tanggal 4 desember sampai per hari ini tidak ada barang yg datang,ketika tanya ke pusat bantuan melalui chat atau telp tidak ada solusi apapun hanya jawaban akan di follow up dan begitu terus jawabannya berulang2..mana harganya jauh lebih mahal ,kecewa sekali",1
pake halodoc di gojek pas mau transaksi gabisa. trs downld aplikasi halodoc d playstore sama jg pas mau transaksi cuman loading2 trs ujung2nya gada koneksi. padahal kuota banyak dan bs akses aplikasi lainnya dengan lancar!!,1
"Bagus si gercep juga, Karna banyak bangetr pertanyaan dari aku jadi dokternya juga aga bingung ya jawab nya, tapi Alhamdulillah keburu. Makasi dok udah mau bantu juga dokternya sopan si yang barusan aku Konsul hehe tambahin waktunya aja dong hallo dok biar ga buru2😔😔💔",5
Saya menggunakan aplikasi ini dengan harap bisa memudahkan untuk konsultasi kesehat. Tapi setelah saya isi saldo tapi sama sekali saldo saya tidak bisa menggunalan.sangay kecewa..,1
"Bagus == Antigen 2x di rs brawijaya. Semua dijanjikan hasilnya tidak jg dikirim. Pdhl 13 Juni 2021 covid blm memuncak. Saya hub rs brawijaya br dikirim hasilnya via email di aplikasi tetap tidak ada hasilnya. Tgl 1 Juli saya Antigen lg di rs yg sama. Hingga 1x 24 jam blm ada hasilnya via aplikasi maupun telp dan minta di email oleh rs nya. Kesimpulan, aplikasi ini ga punya daya tawar ke rs . Harusnya dana cair stlh hasil test diterima. Oleh cs halodoc malah disuruh ambil hard copy ke rs nya. Uh",4
"Pengiriman berubah setelah menggunakan kiriman instan (dlm 1 jam) menjadi kiriman reguler (1-4hr) sementara obat dibutuhkannya cepat, dan tdk bisa dicancel, layanan bantuan (chat/telp) pun tdk bisa digunakan,, mengecewakan sekali",1
Sangat bermanfaat dgn adanya halodoc kita bisa cepat dapat obat apa yg kita butuhkan utk keperluan kita tanpa harus keluar rumah Awalnya saya ragu utk buka aplikasinya setelah saya chat dgn dokternya wah...ternyata sangat cepat tanggapannya dan saya pun tenang krn kebutuhan saya terjawab tanpa harus keluar rumah🙏😊🤝,5
"Kenapa sulit sekali mendownload, tertunda terus pdhl sdh diulangi sampai restart hp. Coba download app lain aja bisa, masak download app halodoc gabisa ih. Gimana nih servernya",1
"applikasi yg sngt membantu😊 untuk order obat sangat bagus karna langsung dapet driver dan cepet nyampe😊 tp kurangnya di konsul dokternya aja karna banyak dokter yg ga online, dan ada beberapa dokter yg hanya memberi jawaban seala kadarnya aja lebih tepatnya jawabannya singkat ga membantu 🙄",4
Cepat pelayananannya dan pengirimannya.,5
Saya udah download tapi pembayaranya.. berbelit-belit jadi kesal.. Buat metode pembayaran cek otomatis aja kan simpel. Di Mobile banking..,1
Pelayanan dokter sangat baik fast respon dan sangat sangat membatu disaat sedang blm sempat ke dokter langsung bisa online dan berkonsultasi,5
"Alhamdulillah,dengan aplikasi ini saya lebih mudah untuk konsultasi ke dokter.Pelayanannya juga bagus,cepat dan memuaskan.Hanya saja alamat saya belum masuk dalam daftar.Jadi obatnya harus dibeli sendiri tanpa pengantaran Tapi tidak apa2,saya tetap senang dengan aplikasi ini.Terima kasih Halodoc..",4
"Parah aplikasi ini , gw udah download udah bayar , ngechat sibuk, seluruh dokter dari pagi sibuk sampe skrg. Saldo gw malah berkurang? Aplikasi nipu , dapet solusi ga , belum chat sama skli malah saldo gopay ketarik. Ini aplikasi ga membantu malah nyusain!!!!",1
"Terhubung dg dokter, dan apotik..sudah bolak2ik cari obat dg datang lsg ke apotek susah, nyari obat jadi gampang berkat aplikasi ini..konsultasi dg dokternya juga lumayan bagus, tapi kadang tersendat di jaringan internetnya jadi aplikasinya lambat",4
"Waktunya sangat singkat, belum selesai penjelasan chat sudah berakhir",3
"Saya rutin menggunakan halodoc saat perlu obat dan tidak bisa keluar rumah. Aplikasi ini sangat membantu. Goodjob, semoga aplikasi ini bisa berkembang dan bisa jadi decacorn seperti startup2yg lain.",5
Heiiiii......ini aplikasi apa...pesanan sy tdk muncul2 jadi sy batalkan....dan trnyata uang sy tdk dikembalikan..pembayaran sy lewat kartu kredit.... Cs sngt222222 slow respon... Sangat mengecewakan....berpikir untuk pake aplikasi ini,1
"kalau bisa obat yang di antarkan lebih cepat,karna obat sangat kami butuhkan.katanya halodoc cuma membutuhkan waktu 1 jam.tolong di percepat aja obatnya sampai sama pasien.kalau untuk halodoc sangat membantu sekali,pelayanan sangat memuaskan. saran dipercepat aja obatnya sampai sama pasien.makasi",5
sangat membantu cma tlng untuk pemesanan atau pembelian obat di percepat lagi ya dan wilayah nya jngn yg terlalu jauh dri pengguna atau pemesan spya tdk terlalu lama menunggu.,4
"Ini pertama kali mencoba memesan obat di halodoc awalnya ragu, pas dicoba ternyata memuaskan pengiriman cepat, padahal sdh 5 hari cari obatnya tdk dapat tapi di halodoc ada. Trima kasih sudah sangat membantu saya yang sangat membutuhkan.praktis buat saya yang sedang hamil tdk perlu keluar rumah.salam sehat dan sukses buat halodoc",5
pengalaman pertama konsul di halodoc begitu mudah dan ketika bertanya mengenai penyakit langsung dijawab oleh dokter yang kita pilih....terima kasih halodoc... aplikasinya begitu membantu..,5
"Sangat membantu, alangkah baiknya jika saat pesan obat tertera plat motor pengantar dan tersambung ke aplikasi WhatsApp atau ada fitur chat sendiri.",4
"Ini saya kena auto debet halodoc, masih inget dulu marketingnya nawarin cuma bilang buat instal doang, Tapi kenapa kena ya? Apakah menipu marketingnya? Tolong dong berhentiin autodebetnya, Saya gak minta uang kembali ya, Cuma saya DIBERHENTIKAN, Niat membantu kok malah nipu!! Saya tunggu ya!",1
Dokter psikolog ramah dan baik mampu mendengarkan dengan baik dan memberi dukungan yg sempurna terimakasih halodoc telah menciptakan aplikasi yg lebih mudah,5
"Sudah 2 kali pakai aplikasi ini untuk berobat, dokternya bagus bagus chat dibalas walaupun terkadang harus nunggu karena bersamaan dengan pasien lain..cuman harga obatnya jauh lebih mahal dari harga jual tertinggi /tulisan harga yang tertera di obat..bila ada opsi bisa memilih membeli obat langsung di apotik..terima kasih",2
